label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
plane, 181, 29, 19, fd6f-febe-fe03-fee0-fe89-0af0-fdd2-, 7, 45, 426, 13, 3, 242, 638, 29-9-10-4-26-11-7-15-20-25-, 156, 14, 6, 1, 60, -71, -89, -33, -90, -32, 6, 12581, 53363, 1, 0, 0, 0, 0, 0, 0, 0, 37, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
plane, 191, 26, 22, fd6f-fe03-0af0-febe-fdd2-fee0-, 6, 43, 414, 14, 0, 242, 639, 29-9-10-4-20-26-11-7-15-, 131, 14, 5, 1, 53, -71, -90, -36, -91, -32, 6, 10846, 48982, 1, 0, 0, 0, 0, 0, 0, 0, 36, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
plane, 195, 24, 28, fd6f-fee0-febe-fe03-fe89-1812-fdd2-, 7, 47, 405, 12, 0, 242, 626, 10-29-26-9-20-7-11-4-15-, 131, 15, 5, 1, 22, -72, -91, -34, -91, -32, 6, 13839, 52370, 0, 0, 0, 1, 0, 0, 0, 0, 38, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
plane, 191, 31, 22, fd6f-febe-fe89-fe03-fee0-0af0-fdd2-, 7, 45, 435, 13, 0, 242, 618, 10-9-29-26-11-20-7-, 112, 15, 5, 1, 19, -72, -91, -33, -92, -32, 6, 11985, 50377, 1, 0, 0, 0, 0, 0, 0, 0, 37, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
plane, 200, 19, 31, fd6f-fe03-fee0-febe-fdd2-, 5, 42, 419, 13, 0, 216, 633, 29-9-10-26-20-7-25-11-15-4-, 156, 16, 5, 1, 21, -72, -92, -36, -92, -32, 5, 11841, 46284, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
