label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
plane, 161, 29, 18, fd6f-fe03-fee0-fe89-, 4, 36, 389, 12, 4, 216, 591, 9-10-29-4-7-26-18-11-, 114, 13, 6, 1, 65, -73, -90, -31, -91, -25, 7, 12102, 52756, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
plane, 172, 20, 31, fd6f-0af0-fe03-fee0-fe89-, 5, 38, 416, 13, 3, 235, 576, 11-10-29-9-26-4-25-18-15-7-, 154, 14, 6, 1, 24, -73, -89, -36, -93, -34, 7, 12050, 50066, 1, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
plane, 161, 36, 20, fd6f-fee0-0af0-fe89-fe03-, 5, 39, 423, 13, 3, 235, 550, 10-29-9-26-11-7-15-4-, 111, 14, 6, 1, 23, -73, -89, -28, -92, -27, 6, 11812, 50617, 1, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
plane, 177, 26, 25, fd6f-fee0-fe03-fe89-0af0-, 5, 41, 403, 12, 3, 216, 572, 26-10-9-29-25-11-15-7-4-, 136, 15, 5, 1, 42, -74, -91, -43, -92, -39, 6, 12816, 47086, 1, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
plane, 178, 20, 30, fd6f-0af0-fee0-fe89-fe03-, 5, 41, 416, 12, 3, 235, 648, 9-10-4-29-25-26-7-11-15-, 136, 13, 6, 1, 86, -74, -91, -37, -93, -37, 6, 13505, 52552, 1, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
