label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
concert, 150, 55, 55, 2, 66, 392, 11, 6, 235, 462, 167, 11, 5, 1, 45, -77, -92, -50, -92, -41, 7, 16696, 56804, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
concert, 150, 53, 53, 2, 63, 406, 10, 6, 26, 450, 135, 11, 5, 1, 29, -78, -90, -45, -91, -37, 6, 15898, 56217, 0, -70, 1798513, -80, 1798794, -88, 1800059, -85, 1800116, -84, 1800785, -73, 1800874, -73, 1800900, -79, 1801956, -89, 1802176, -85, 1802577, -77, 1803351
concert, 150, 46, 46, 1, 62, 410, 11, 6, 235, 456, 167, 11, 5, 1, 20, -78, -91, -33, -92, -29, 6, 14527, 55306, 0, -81, 1689833, -84, 1690152, -79, 1691371, -82, 1691463, -82, 1691489, -83, 1691649, -84, 1691892, -80, 1692385, -85, 1692579, -78, 1692751, -76, 1693272
concert, 150, 58, 58, 1, 65, 408, 11, 6, 235, 459, 134, 11, 5, 1, 24, -78, -90, -42, -91, -36, 6, 16205, 56672, 0, -89, 1585348, -70, 1585577, -76, 1585626, -89, 1585674, -83, 1585961, -81, 1586322, -69, 1586537, -78, 1586781, -87, 1586825, -67, 1587951, -84, 1588046
concert, 150, 62, 62, 1, 68, 374, 10, 6, 26, 420, 113, 10, 5, 1, 22, -78, -90, -46, -91, -35, 6, 14891, 50689, 0, -80, 1475953, -86, 1477905, -83, 1478611, -83, 1479210, -86, 1480469, -85, 1480788, -87, 1481079, -86, 1481105, -88, 1481116, -88, 1481144, -88, 1481225
