label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
supermarket, 14, 2, 0, fd6f-, 1, 6, 59, 9, 7, 12, 72, 10-11-29-, 50, 13, 12, 5, 20, -67, -86, -34, -93, -31, 12, 8968, 81702, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
supermarket, 16, 1, 1, fd6f-, 1, 6, 72, 9, 7, 12, 89, 10-11-29-15-9-, 74, 13, 13, 2, 22, -69, -88, -44, -89, -34, 13, 9525, 78834, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
supermarket, 16, 1, 0, fd6f-, 1, 6, 65, 9, 7, 12, 81, 29-10-11-9-15-, 74, 13, 12, 1, 21, -70, -87, -41, -90, -37, 12, 6133, 68852, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
supermarket, 17, 3, 0, fd6f-, 1, 6, 74, 9, 7, 12, 88, 15-9-11-10-29-, 74, 12, 12, 1, 24, -71, -86, -43, -89, -37, 12, 6958, 70126, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
supermarket, 20, 3, 1, fd6f-, 1, 7, 79, 9, 7, 12, 99, 9-15-11-10-29-, 74, 12, 11, 1, 26, -74, -88, -45, -91, -36, 12, 11285, 73273, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
