label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
apartment, 17, 1, 0, fd6f-1122-, 2, 4, 44, 10, 8, 12, 106, 9-18-28-11-29-19-25-10-, 149, 14, 11, 1, 32, -76, -89, -62, -90, -57, 5, 7399, 63741, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 18, 1, 1, fd6f-, 1, 3, 42, 11, 8, 26, 153, 9-18-11-29-25-19-10-28-, 149, 15, 16, 1, 66, -77, -90, -62, -90, -60, 5, 9020, 61302, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 18, 1, 1, fd6f-, 1, 3, 48, 11, 8, 12, 124, 28-9-18-11-19-25-10-29-, 149, 15, 12, 2, 36, -77, -89, -60, -91, -57, 7, 12211, 76362, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 18, 2, 1, fd6f-, 1, 4, 51, 11, 8, 12, 212, 11-19-18-10-9-25-29-28-, 149, 14, 8, 1, 110, -77, -91, -61, -91, -57, 6, 8579, 67737, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 19, 2, 0, fd6f-fe9f-, 2, 4, 45, 11, 8, 12, 107, 9-18-11-25-26-29-19-10-28-, 175, 14, 10, 1, 36, -77, -90, -60, -90, -57, 4, 8881, 58500, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
