label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
train, 25, 1, 1, fd6f-fd69-, 2, 7, 78, 10, 8, 12, 166, 9-29-11-10-13-, 72, 16, 11, 1, 21, -63, -87, -41, -89, -35, 9, 9836, 77024, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
train, 25, 1, 0, fd6f-fd69-, 2, 6, 79, 10, 8, 12, 173, 29-9-10-11-13-, 72, 16, 11, 1, 25, -62, -85, -43, -88, -37, 9, 8037, 75544, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
train, 26, 0, 0, fd6f-fd69-, 2, 7, 79, 10, 8, 12, 177, 29-11-9-10-13-, 72, 17, 11, 1, 24, -63, -88, -39, -90, -33, 10, 12160, 76611, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
train, 26, 0, 0, fd6f-fd69-, 2, 7, 83, 10, 8, 12, 182, 29-9-11-10-13-, 72, 17, 11, 1, 27, -64, -88, -42, -91, -35, 11, 10739, 74865, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
train, 26, 0, 1, fd6f-fd69-, 2, 7, 87, 10, 8, 12, 179, 29-10-9-11-13-, 72, 16, 11, 1, 27, -63, -87, -42, -89, -40, 10, 12830, 76169, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
