label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
supermarket, 20, 3, 4, fd6f-fee0-, 2, 9, 53, 10, 6, 12, 57, 11-18-10-9-29-26-, 103, 11, 6, 1, 21, -78, -88, -46, -91, -43, 8, 12734, 57674, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
supermarket, 19, 4, 2, fd6f-fee0-, 2, 10, 41, 10, 8, 12, 51, 11-10-29-26-9-, 85, 13, 6, 1, 21, -76, -90, -43, -93, -39, 7, 12661, 59860, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
supermarket, 21, 2, 2, fd6f-, 1, 10, 45, 10, 8, 12, 49, 11-9-10-26-29-18-, 103, 12, 6, 1, 20, -78, -90, -50, -90, -45, 6, 11141, 48702, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
supermarket, 21, 2, 5, fd6f-fee0-, 2, 9, 57, 10, 8, 12, 84, 11-10-26-29-18-9-, 103, 16, 8, 1, 32, -80, -91, -50, -91, -40, 7, 10170, 60172, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
supermarket, 18, 3, 3, fd6f-, 1, 9, 37, 10, 8, 12, 46, 11-10-26-18-29-9-, 103, 14, 6, 1, 22, -79, -87, -48, -90, -41, 8, 13155, 58123, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
