label, device_count, lost_devices, new_devices, services, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
apartment, 16, 2, 0, fe07-fd6f-, 2, 5, 68, 10, 8, 12, 108, 10-11-26-29-9-, 85, 14, 14, 2, 32, -78, -88, -64, -89, -60, 5, 7929, 76396, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 18, 0, 2, fd6f-fe07-, 2, 6, 60, 10, 8, 12, 95, 26-29-10-9-11-, 85, 15, 11, 1, 26, -80, -92, -64, -92, -60, 4, 7566, 64145, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 16, 1, 0, fd6f-fe07-, 2, 5, 66, 10, 8, 12, 113, 10-29-11-9-26-, 85, 15, 14, 2, 36, -78, -88, -65, -90, -60, 5, 7367, 78845, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 17, 0, 1, fd6f-fe07-, 2, 6, 70, 10, 8, 12, 110, 10-11-29-26-9-, 85, 15, 13, 1, 35, -80, -91, -66, -92, -60, 6, 5544, 69381, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 16, 1, 0, fe07-fd6f-, 2, 5, 58, 10, 8, 12, 100, 11-29-10-26-9-, 85, 15, 13, 1, 30, -79, -89, -63, -90, -60, 5, 6661, 75686, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
