label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
concert, 150, 44, 44, 1, 66, 387, 10, 6, 26, 451, 143, 12, 5, 1, 38, -78, -90, -55, -91, -52, 5, 17181, 52478, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
concert, 150, 45, 45, 1, 68, 361, 10, 6, 26, 449, 109, 12, 5, 1, 35, -79, -89, -51, -89, -49, 6, 15723, 55285, 0, -86, 26690634, -88, 26691027, -85, 26691988, -84, 26692044, -79, 26692118, -78, 26692143, -85, 26692898, -78, 26694430, -67, 26695387, -76, 26695800, -85, 26695865
concert, 150, 45, 45, 1, 57, 374, 10, 6, 26, 480, 113, 11, 5, 1, 32, -79, -92, -54, -92, -51, 6, 16286, 54907, 0, -80, 26589326, -81, 26590172, -89, 26590762, -86, 26591535, -90, 26591625, -86, 26591664, -89, 26592044, -82, 26592950, -81, 26592979, -86, 26594264, -84, 26595095
concert, 150, 45, 45, 1, 63, 370, 10, 6, 26, 466, 109, 12, 5, 1, 42, -79, -93, -53, -93, -47, 5, 16508, 56289, 0, -87, 26473289, -86, 26473318, -85, 26474434, -81, 26474615, -86, 26474843, -87, 26477834, -73, 26479203, -78, 26480313, -87, 26481182, -82, 26481801, -87, 26481888
concert, 150, 36, 36, 1, 61, 342, 10, 6, 24, 418, 92, 11, 5, 1, 26, -79, -91, -52, -91, -46, 6, 15246, 53096, 0, -82, 26358845, -88, 26358995, -88, 26359021, -87, 26359048, -84, 26359624, -86, 26360655, -89, 26361943, -86, 26362217, -86, 26362243, -79, 26362667, -78, 26362692
