label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
restaurant, 35, 3, 4, 2, 12, 99, 10, 7, 24, 210, 80, 18, 10, 1, 31, -77, -88, -58, -91, -56, 6, 10971, 66845, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98349, 98425, 98425
restaurant, 34, 1, 2, 2, 11, 93, 10, 7, 24, 206, 80, 18, 10, 1, 26, -77, -89, -60, -90, -56, 6, 8418, 61678, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98349, 98425, 98425
restaurant, 33, 3, 2, 2, 11, 104, 10, 7, 24, 220, 80, 17, 11, 1, 24, -77, -88, -59, -90, -56, 6, 9397, 69602, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98349, 98425, 98425
restaurant, 34, 0, 3, 2, 10, 99, 10, 7, 24, 206, 80, 17, 10, 1, 35, -77, -87, -58, -89, -56, 6, 9621, 67527, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98349, 98425, 98425
restaurant, 31, 3, 4, 2, 9, 100, 10, 7, 24, 203, 80, 17, 11, 1, 30, -76, -88, -57, -90, -55, 6, 8747, 70739, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
