label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
bus, 27, 1, 3, 1, 4, 108, 10, 0, 12, 151, 94, 13, 10, 1, 23, -73, -90, -57, -90, -52, 9, 6917, 61672, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bus, 25, 3, 1, 2, 5, 100, 9, 0, 12, 134, 94, 13, 11, 1, 24, -72, -90, -58, -91, -50, 8, 10141, 66579, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bus, 27, 3, 3, 2, 6, 105, 10, 0, 12, 152, 94, 14, 11, 1, 21, -72, -90, -56, -90, -52, 8, 9567, 64760, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bus, 27, 3, 4, 1, 7, 93, 10, 7, 12, 145, 74, 13, 10, 1, 23, -73, -87, -57, -91, -52, 9, 8948, 64913, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bus, 26, 2, 4, 1, 5, 104, 9, 0, 12, 160, 94, 14, 11, 1, 27, -72, -91, -55, -91, -50, 11, 11844, 71806, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
