label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
apartment, 23, 1, 5, 3, 8, 45, 11, 8, 26, 100, 130, 12, 14, 1, 127, -80, -89, -71, -92, -64, 8, 8149, 60777, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 19, 2, 0, 3, 9, 36, 11, 8, 26, 73, 104, 13, 13, 1, 93, -78, -87, -66, -88, -65, 6, 11013, 69039, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 21, 1, 2, 3, 9, 44, 10, 8, 26, 83, 130, 12, 8, 1, 140, -79, -89, -66, -92, -64, 6, 9595, 61092, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 20, 1, 2, 3, 8, 52, 11, 8, 26, 99, 104, 13, 9, 1, 140, -78, -92, -68, -92, -64, 8, 8090, 57444, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
apartment, 19, 5, 1, 3, 8, 28, 11, 8, 26, 65, 104, 13, 8, 1, 140, -78, -90, -71, -90, -65, 9, 11400, 66004, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
