label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
home, 29, 1, 1, 1, 5, 104, 12, 8, 24, 209, 151, 17, 14, 1, 82, -72, -89, -55, -89, -55, 6, 14739, 65933, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98345, 98414, 98414
home, 29, 0, 3, 1, 5, 162, 12, 8, 24, 258, 151, 17, 17, 1, 134, -74, -90, -59, -90, -54, 6, 16527, 68910, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98345, 98414, 98414
home, 26, 4, 5, 1, 5, 111, 12, 8, 24, 200, 151, 17, 15, 1, 67, -72, -89, -61, -89, -55, 6, 10485, 65764, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98345, 98414, 98414
home, 25, 3, 2, 1, 5, 107, 12, 8, 24, 182, 122, 16, 14, 1, 62, -72, -89, -56, -89, -55, 6, 10284, 65972, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98345, 98414, 98414
home, 26, 3, 3, 1, 5, 98, 12, 8, 24, 182, 122, 17, 13, 1, 64, -72, -92, -55, -92, -55, 6, 10047, 62050, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
