label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
lecture, 27, 2, 1, 1, 7, 124, 13, 7, 26, 134, 65, 10, 11, 1, 22, -65, -84, -51, -88, -46, 9, 12274, 70489, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98344, 98403, 98403
lecture, 28, 1, 2, 1, 8, 129, 12, 7, 26, 137, 65, 10, 11, 1, 21, -66, -90, -51, -90, -47, 7, 7237, 61941, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98344, 98403, 98403
lecture, 27, 4, 2, 1, 8, 125, 12, 7, 26, 135, 65, 10, 11, 1, 22, -64, -86, -49, -87, -46, 8, 11062, 69470, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98344, 98403, 98403
lecture, 29, 1, 2, 1, 9, 133, 12, 7, 26, 144, 65, 10, 11, 1, 22, -66, -90, -50, -91, -46, 8, 13542, 66732, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98344, 98403, 98403
lecture, 28, 0, 0, 1, 9, 122, 12, 7, 26, 133, 65, 10, 11, 1, 22, -65, -88, -51, -88, -45, 8, 16693, 73754, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
