label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
office, 15, 0, 2, 2, 2, 26, 14, 8, 24, 65, 36, 9, 8, 1, 18, -55, -83, -37, -83, -35, 5, 12151, 52831, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98334, 98362, 98362
office, 13, 2, 0, 2, 2, 29, 14, 8, 24, 72, 36, 9, 11, 1, 22, -53, -70, -34, -79, -33, 7, 20219, 74279, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98334, 98362, 98362
office, 15, 0, 3, 2, 2, 30, 14, 8, 24, 74, 36, 9, 9, 1, 21, -56, -81, -35, -81, -35, 4, 5524, 54216, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98334, 98362, 98362
office, 12, 3, 0, 2, 2, 27, 14, 8, 24, 62, 36, 9, 11, 1, 20, -54, -70, -36, -73, -34, 5, 12871, 74948, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98334, 98362, 98362
office, 15, 0, 1, 2, 2, 30, 14, 8, 24, 70, 36, 9, 9, 1, 21, -57, -83, -35, -83, -34, 4, 8512, 55744, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
