label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
transport, 78, 4, 3, 2, 13, 216, 13, 5, 242, 355, 109, 14, 8, 1, 24, -70, -89, -39, -90, -34, 10, 11321, 60953, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98382, 98574, 98574
transport, 79, 4, 7, 3, 14, 227, 13, 5, 242, 381, 114, 13, 8, 1, 21, -70, -87, -46, -89, -39, 10, 12546, 61908, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98382, 98574, 98574
transport, 76, 11, 6, 2, 12, 239, 13, 5, 242, 450, 114, 13, 10, 1, 73, -70, -89, -47, -90, -44, 10, 12281, 63917, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98382, 98574, 98574
transport, 81, 8, 7, 4, 15, 190, 15, 5, 242, 460, 114, 12, 9, 1, 71, -69, -87, -39, -92, -35, 9, 9321, 58095, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98382, 98574, 98574
transport, 82, 4, 12, 3, 16, 224, 13, 5, 242, 366, 114, 14, 8, 1, 22, -69, -86, -41, -90, -38, 9, 10019, 59880, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
