label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0
street, 43, 12, 8, 3, 7, 65, 8, 0, 12, 166, 171, 15, 6, 1, 49, -79, -89, -44, -90, -42, 5, 10194, 42895, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
street, 47, 5, 10, 3, 8, 58, 8, 6, 12, 159, 149, 15, 5, 1, 53, -81, -89, -44, -90, -43, 3, 13633, 39762, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
street, 42, 7, 9, 3, 8, 55, 8, 0, 12, 144, 143, 15, 5, 1, 25, -80, -89, -44, -90, -30, 5, 13031, 41269, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
street, 40, 8, 14, 4, 9, 62, 9, 6, 12, 141, 125, 14, 5, 1, 20, -79, -89, -31, -90, -30, 3, 12280, 46148, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
street, 34, 10, 6, 2, 4, 62, 10, 6, 24, 124, 125, 14, 6, 1, 23, -78, -91, -33, -91, -31, 5, 12466, 52330, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
