label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
home, 34, 3, 3, 3, 4, 116, 14, 7, 26, 283, 160, 16, 12, 1, 32, -77, -90, -56, -90, -54, 6, 6769, 66270, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 98357, 98435, 98435
home, 34, 2, 4, 3, 4, 101, 14, 8, 26, 248, 165, 15, 11, 1, 24, -77, -89, -56, -89, -54, 6, 9212, 65542, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 98357, 98435, 98435
home, 32, 5, 2, 3, 4, 106, 14, 8, 26, 254, 160, 15, 12, 1, 24, -77, -87, -56, -89, -54, 6, 11106, 69098, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 98357, 98435, 98435
home, 35, 3, 1, 3, 4, 111, 14, 8, 26, 267, 160, 15, 11, 1, 25, -77, -88, -56, -90, -54, 6, 8621, 63916, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 98357, 98435, 98435
home, 37, 2, 6, 3, 5, 119, 14, 8, 26, 281, 160, 15, 11, 1, 28, -77, -90, -55, -90, -54, 5, 11296, 62023, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
