label, device_count, lost_devices, new_devices, different_services, services_count, txpower_count, tx_power_avg, min_txpower, max_txpower, man_packet_len_count, manufacturer_data_lengths_sum, manufacturer_data_len_avg, avg_received, min_received, max_received, avg_avg_rssi, min_avg_rssi, max_avg_rssi, min_rssi, max_rssi, avg_rssi_difference, avg_avg_difference_between_beacons, avg_difference_first_last, 0af0, 1802, 180f, 1812, 1826, 2222, ec88, fd5a, fd6f, fdd2, fddf, fe03, fe07, fe0f, fe61, fe9f, fea0, feb9, febe, fee0, ff0d, ffc0, ffe0, time_point_1, time_point_2, time_point_3
restaurant, 86, 7, 3, 2, 35, 295, 10, 6, 24, 369, 120, 10, 10, 1, 58, -74, -89, -58, -92, -56, 7, 8738, 67838, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98390, 98633, 98633
restaurant, 90, 6, 1, 2, 35, 296, 9, 6, 24, 328, 90, 10, 9, 1, 23, -74, -90, -58, -90, -54, 7, 10085, 64120, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98390, 98633, 98633
restaurant, 95, 3, 4, 2, 36, 307, 9, 6, 24, 351, 94, 10, 9, 1, 23, -75, -91, -60, -92, -55, 8, 10837, 66034, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98390, 98633, 98633
restaurant, 94, 6, 2, 2, 36, 305, 10, 6, 24, 341, 94, 10, 9, 1, 26, -75, -90, -59, -90, -57, 7, 11218, 63956, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98390, 98633, 98633
restaurant, 98, 4, 5, 2, 37, 304, 10, 6, 24, 419, 94, 9, 9, 1, 113, -76, -89, -60, -90, -57, 7, 11175, 65099, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
